"","topics","Griffiths2004","CaoJuan2009","Arun2010","Deveaud2014"
"45",56,-943836.803710193,0.0221404827345291,1829.30321584657,2.53921949303822
"46",55,-935774.01070919,0.0206667017186198,1824.47036646527,2.55761299396464
"47",54,-942080.338416126,0.0228445332934968,1844.26055593039,2.54188477916896
"48",53,-949292.033987866,0.0219350673479428,1847.31252265724,2.56290846939453
"49",52,-947949.339367962,0.0240527361812274,1864.14932629301,2.55490961708142
"50",51,-946386.457609109,0.0239115113869764,1887.24284895779,2.56767626003034
"51",50,-952943.750716859,0.0239500019455513,1893.18642275642,2.56837554409004
"52",49,-950021.547636314,0.0231388139832274,1905.95577116508,2.56389439266483
"53",48,-953794.00784779,0.0256653116455863,1915.49274720151,2.56857104398138
"54",47,-945269.770191244,0.0247374849559127,1937.73776117459,2.58153531977062
"55",46,-958371.982845565,0.0264978403241106,1949.03836841086,2.58442388635189
"56",45,-954620.703468554,0.022215169773588,1952.03559116991,2.61218979122151
"57",44,-963369.999463124,0.0247749470817171,1969.94859062873,2.60479770420612
"58",43,-962263.585388605,0.0259546532789741,1990.30509455962,2.5823465586491
"59",42,-963602.746527781,0.0263091573522076,2007.15988432796,2.59948392687374
"60",41,-969423.882912769,0.0289139614277811,2035.50451709685,2.58573573419465
"61",40,-966041.840089015,0.0297971032622152,2057.41164834757,2.59111449307445
"62",39,-973824.456015766,0.028042785660977,2062.74010946131,2.60606298937406
"63",38,-974424.518747903,0.028365215776265,2075.83729591318,2.60503166298628
"64",37,-974527.447423869,0.0303054185419557,2106.66545601525,2.61036378032444
"65",36,-980421.257601133,0.0315458013197299,2129.55349122574,2.60165351166241
"66",35,-978127.879397826,0.0302629616487989,2130.11868551388,2.60764166767179
"67",34,-987066.59164134,0.0359742646157755,2162.60541845727,2.59932656280479
"68",33,-992743.772023043,0.0344963547171925,2183.49358334696,2.59123212107909
"69",32,-987494.831822414,0.0328451933179036,2199.81572645079,2.63126555696103
"70",31,-992329.875550424,0.0350265536540966,2229.04144299491,2.60402061747418
"71",30,-996140.074228,0.0314391958733436,2235.73633497735,2.6299158755488
"72",29,-1005059.86155175,0.0403414347104911,2285.41004721925,2.57475342122945
"73",28,-999848.233368026,0.0364234478590299,2292.16526595192,2.62101927018405
"74",27,-1008886.53841313,0.038265092480808,2322.44865504264,2.60719129108221
"75",26,-1013208.09851714,0.0457711889024745,2372.16138383226,2.58531504813899
"76",25,-1019147.8399804,0.0474038616629124,2390.85227915854,2.59189350077445
"77",24,-1022790.09831447,0.0453507818869997,2412.79624396597,2.58507677607592
"78",23,-1023237.29571308,0.042956149210717,2424.12816555933,2.5955544063336
"79",22,-1035044.41058978,0.0504923175094433,2481.75624444202,2.59509350507741
"80",21,-1034010.59658097,0.0538764377862931,2498.81114629919,2.56752765413716
"81",20,-1051327.55127774,0.0605581455282176,2560.00955406321,2.54053734033322
"82",19,-1052554.76887865,0.0654695820427626,2597.83947506098,2.52122803665258
"83",18,-1061952.5510228,0.0663583326801573,2626.12218843,2.51308269332569
"84",17,-1068274.71393927,0.073899120439457,2675.89229176759,2.52139830482323
"85",16,-1076129.63165144,0.070984687431777,2711.94008733186,2.51443846895707
"86",15,-1084987.7833483,0.081309668986172,2761.10824186223,2.48006142694261
"87",14,-1093391.8630236,0.0827771047544979,2801.7794475907,2.48307830571117
"88",13,-1097331.43615837,0.091982624884349,2868.76570658812,2.46167428721146
"89",12,-1111708.71494224,0.097388204680442,2924.75619035356,2.44383258113975
"90",11,-1119901.01396377,0.117282761452958,2993.16100726159,2.38450155870633
"91",10,-1128593.42103801,0.131746150254923,3060.63052437906,2.32555069685694
"92",9,-1149919.47019379,0.142256934531105,3129.14199093507,2.29719164685738
"93",8,-1161541.13758662,0.152461551100437,3210.95048768156,2.29171928063495
"94",7,-1177120.0444454,0.17077214627023,3311.59671916144,2.21930872076433
"95",6,-1200704.63469164,0.240017241752056,3457.42614532681,2.05313912338127
"96",5,-1224223.70396494,0.29500555922498,3564.25423648175,1.93362704201899
"97",4,-1245444.10001482,0.341107841644378,3731.81478151335,1.80710831062874
"98",3,-1279664.29295091,0.400788744554158,3895.99692063799,1.58770908366679
"99",2,-1316833.71370916,0.419122670378217,4133.74282272578,1.45634972361325
